stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
par_4_31,31,PRINCIPE DE VERGARA,Calle de Alcalá 123,40.42294,-3.68012,A,http://www.crtm.es,0,,Europe/Madrid,0
acc_4_31_103,31,Alcalá,Calle de Alcalá 125,40.42308,-3.67976,,http://www.crtm.es,2,est_4_31,,0
acc_4_31_1103,31,Príncipe de Vergara - Ascensor 1,Calle del Príncipe de Vergara 7,40.42334,-3.68041,,http://www.crtm.es,2,est_4_31,,0
acc_4_31_1104,31,Príncipe de Vergara - Ascensor 2,Calle del Príncipe de Vergara 5,40.4233,-3.68041,,http://www.crtm.es,2,est_4_31,,0
par_4_32,32,RETIRO,Calle de Alcalá 81,40.42031,-3.68624,A,http://www.crtm.es,0,,Europe/Madrid,0
acc_4_32_104,32,Lagasca,Calle de Lagasca 4,40.42082,-3.68582,,http://www.crtm.es,2,est_4_32,,0
acc_4_32_105,32,Rampa,Calle de Lagasca 4,40.42096,-3.68581,,http://www.crtm.es,2,est_4_32,,0
acc_4_32_106,32,Retiro,Calle de Alcalá 60,40.42005,-3.68612,,http://www.crtm.es,2,est_4_32,,0
acc_4_32_107,32,Claudio Coello,Calle de Alcalá 75,40.42044,-3.6871,,http://www.crtm.es,2,est_4_32,,0
par_4_322,322,LA ALMUDENA,Calle de Arriaga 75,40.42361,-3.63914,A,http://www.crtm.es,0,,Europe/Madrid,0
acc_4_322_1058,322,Arriaga,Calle de Arriaga 75,40.42374,-3.63925,,http://www.crtm.es,2,est_4_322,,0
acc_4_322_1059,322,Ascensor Exterior,Calle de Francisco Largo Caballero 15,40.42358,-3.63909,,http://www.crtm.es,2,est_4_322,,0
par_4_323,323,ALSACIA,Plaza de Alsacia S/N,40.41829,-3.62351,A,http://www.crtm.es,0,,Europe/Madrid,0
acc_4_323_1060,323,Acceso Intercambiador,Plaza de Alsacia S/N,40.41767,-3.62301,,http://www.crtm.es,2,est_4_323,,0
acc_4_323_1061,323,Ascensor Exterior Nº1,Plaza de Alsacia S/N,40.41806,-3.62326,,http://www.crtm.es,2,est_4_323,,0
acc_4_323_1062,323,Avenida de Guadalajara,Avda de Guadalajara 2,40.41864,-3.62319,,http://www.crtm.es,2,est_4_323,,0
acc_4_323_1063,323,Ascensor Exterior Nº 2,Avda de Guadalajara 2,40.41861,-3.6234,,http://www.crtm.es,2,est_4_323,,0
par_4_324,324,AVENIDA DE GUADALAJARA,Avda de Guadalajara 110,40.42239,-3.61206,A,http://www.crtm.es,0,,Europe/Madrid,0
acc_4_324_1064,324,Dresde,Avda de Guadalajara 110,40.42233,-3.61196,,http://www.crtm.es,2,est_4_324,,0
acc_4_324_1065,324,Ascensor Exterior,Avda de Guadalajara 110,40.42246,-3.61162,,http://www.crtm.es,2,est_4_324,,0
par_4_325,325,LAS ROSAS,Paseo de Ginebra 35,40.42375,-3.60331,A,http://www.crtm.es,0,,Europe/Madrid,0
acc_4_325_1066,325,Paseo de Ginebra,Calle de Suecia 44,40.4239,-3.60366,,http://www.crtm.es,2,est_4_325,,0
acc_4_325_1067,325,Ascensor Exterior,Paseo de Ginebra 35,40.42376,-3.60304,,http://www.crtm.es,2,est_4_325,,0
par_4_33,33,BANCO DE ESPAÑA,Calle de Alcalá 49,40.41922,-3.69497,A,http://www.crtm.es,0,,Europe/Madrid,0
acc_4_33_108,33,Palacio de Buenavista,Calle de Alcalá 51,40.41937,-3.69419,,http://www.crtm.es,2,est_4_33,,0
acc_4_33_109,33,Banco de España,Calle de Alcalá 48,40.41895,-3.69451,,http://www.crtm.es,2,est_4_33,,0
acc_4_33_110,33,Marqués de Cubas,Calle de Alcalá 46,40.41874,-3.69563,,http://www.crtm.es,2,est_4_33,,0
acc_4_33_111,33,Barquillo,Calle de Alcalá 47,40.41907,-3.69584,,http://www.crtm.es,2,est_4_33,,0
par_4_34,34,SEVILLA,Calle de Alcalá 23,40.41805,-3.69925,A,http://www.crtm.es,0,,Europe/Madrid,0
acc_4_34_1097,34,Alcalá,Calle de Alcalá 23,40.41807,-3.69913,,http://www.crtm.es,2,est_4_34,,0
acc_4_34_1098,34,Ascensor,Calle de Alcalá 21,40.4179,-3.69956,,http://www.crtm.es,2,est_4_34,,0
par_4_35,35,SOL,Plaza de la Puerta del Sol 6,40.41685,-3.70326,A,http://www.crtm.es,0,est_90_58,,1
par_4_36,36,OPERA,Plaza de Isabel II 9,40.41809,-3.70942,A,http://www.crtm.es,0,,Europe/Madrid,0
acc_4_36_1054,36,Arenal,Plaza de Isabel II 9,40.41806,-3.70936,,http://www.crtm.es,2,est_4_36,,0
acc_4_36_1056,36,Campomanes,Plaza de Isabel II 5,40.41823,-3.70935,,http://www.crtm.es,2,est_4_36,,0
acc_4_36_1057,36,Ascensor,Plaza de Isabel II 8,40.41811,-3.70925,,http://www.crtm.es,2,est_4_36,,0
par_4_37,37,SANTO DOMINGO,Calle de San Bernardo 11,40.42132,-3.70796,A,http://www.crtm.es,0,,Europe/Madrid,0
acc_4_37_116,37,Santo Domingo,Plaza de Santo Domingo 6,40.42044,-3.7086,,http://www.crtm.es,2,est_4_37,,0
acc_4_37_117,37,Gran Vía,Calle  Gran Vía 51,40.4213,-3.70778,,http://www.crtm.es,2,est_4_37,,0
par_4_38,38,NOVICIADO,Calle de San Bernardo 49,40.42484,-3.70742,A,http://www.crtm.es,0,,Europe/Madrid,0
par_4_39,39,SAN BERNARDO,Calle de San Bernardo 94,40.43001,-3.70557,A,http://www.crtm.es,0,,Europe/Madrid,0
acc_4_39_120,39,Alberto Aguilera,Gta de Ruiz Jiménez 2,40.42988,-3.70604,,http://www.crtm.es,2,est_4_39,,0
acc_4_39_121,39,Carranza,Gta de Ruiz Jiménez 5,40.42967,-3.7053,,http://www.crtm.es,2,est_4_39,,0
par_4_40,40,QUEVEDO,Gta de Quevedo 1,40.43322,-3.70433,A,http://www.crtm.es,0,,Europe/Madrid,0
acc_4_40_122,40,Arapiles,Gta de Quevedo 2,40.43339,-3.70472,,http://www.crtm.es,2,est_4_40,,0
acc_4_40_123,40,Fuencarral,Gta de Quevedo 1,40.43311,-3.70434,,http://www.crtm.es,2,est_4_40,,0
par_4_41,41,CANAL,Calle de Bravo Murillo 40,40.43841,-3.70433,A,http://www.crtm.es,0,,Europe/Madrid,2
acc_4_41_124,41,Bravo Murillo pares,Calle de Bravo Murillo 40,40.43832,-3.70412,,http://www.crtm.es,2,est_4_41,,0
acc_4_41_125,41,Bravo Murillo impares,Calle de Bravo Murillo 47,40.43825,-3.70434,,http://www.crtm.es,2,est_4_41,,0
acc_4_41_126,41,Ascensor,Calle de Bravo Murillo 47 A,40.43846,-3.70441,,http://www.crtm.es,2,est_4_41,,0
par_4_42,42,CUATRO CAMINOS,Gta de Cuatro Caminos 10,40.44697,-3.70392,A,http://www.crtm.es,0,est_4_6,,2
est_4_260,260,LA ELIPA,Avda del Marqués de Corbera 58,40.42662,-3.65052,A,http://www.crtm.es,1,,Europe/Madrid,2
est_4_28,28,VENTAS,Calle de Alcalá 204,40.43088,-3.66366,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_29,29,MANUEL BECERRA,Plaza de Manuel Becerra 1,40.4279,-3.66926,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_30,30,GOYA,Calle de Alcalá 96,40.42455,-3.67591,A,http://www.crtm.es,1,,Europe/Madrid,2
est_4_31,31,PRINCIPE DE VERGARA,Calle de Alcalá 123,40.42294,-3.68012,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_32,32,RETIRO,Calle de Alcalá 81,40.42031,-3.68624,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_322,322,LA ALMUDENA,Calle de Arriaga 75,40.42361,-3.63914,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_323,323,ALSACIA,Plaza de Alsacia S/N,40.41829,-3.62351,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_324,324,AVENIDA DE GUADALAJARA,Avda de Guadalajara 110,40.42239,-3.61206,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_325,325,LAS ROSAS,Paseo de Ginebra 35,40.42375,-3.60331,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_33,33,BANCO DE ESPAÑA,Calle de Alcalá 49,40.41922,-3.69497,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_34,34,SEVILLA,Calle de Alcalá 23,40.41805,-3.69925,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_36,36,OPERA,Plaza de Isabel II 9,40.41809,-3.70942,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_37,37,SANTO DOMINGO,Calle de San Bernardo 11,40.42132,-3.70796,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_39,39,SAN BERNARDO,Calle de San Bernardo 94,40.43001,-3.70557,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_40,40,QUEVEDO,Gta de Quevedo 1,40.43322,-3.70433,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_41,41,CANAL,Calle de Bravo Murillo 40,40.43841,-3.70433,A,http://www.crtm.es,1,,Europe/Madrid,2
par_4_267,267,ALMENDRALES,Avda de Córdoba 21,40.38409,-3.69788,A,http://www.crtm.es,0,,Europe/Madrid,2
acc_4_267_651,267,Avda. Córdoba impares,Avda de Córdoba 21,40.3842,-3.69788,,http://www.crtm.es,2,est_4_267,,0
acc_4_267_652,267,Avda. Córdoba pares,Avda de Córdoba SN,40.38385,-3.6983,,http://www.crtm.es,2,est_4_267,,0
acc_4_267_653,267,Ascensor,Avda de Córdoba SN,40.38389,-3.69837,,http://www.crtm.es,2,est_4_267,,0
par_4_268,268,HOSPITAL 12 DE OCTUBRE,Avda de Córdoba 49,40.37503,-3.69585,A,http://www.crtm.es,0,,Europe/Madrid,2
acc_4_268_654,268,Glorieta de Málaga,Avda de Córdoba SN,40.37549,-3.69588,,http://www.crtm.es,2,est_4_268,,0
acc_4_268_655,268,Ascensor,Avda de Córdoba SN,40.37521,-3.69575,,http://www.crtm.es,2,est_4_268,,0
par_4_269,269,SAN FERMIN-ORCASUR,Avda de Andalucía 9,40.36999,-3.69418,A,http://www.crtm.es,0,,Europe/Madrid,2
acc_4_269_656,269,Avda. Perla,Avda de la Perla 35,40.36992,-3.69416,,http://www.crtm.es,2,est_4_269,,0
acc_4_269_657,269,Avda. Andalucia pares,Avda de Andalucía 20,40.36988,-3.69462,,http://www.crtm.es,2,est_4_269,,0
acc_4_269_658,269,Ascensor,Avda de la Perla 37,40.36961,-3.6941,,http://www.crtm.es,2,est_4_269,,0
par_4_270,270,CIUDAD DE LOS ANGELES,Avda de Andalucía 38,40.35959,-3.69363,A,http://www.crtm.es,0,,Europe/Madrid,2
acc_4_270_659,270,Tertulia,Calle de la Tertulia 17,40.35954,-3.69295,,http://www.crtm.es,2,est_4_270,,0
acc_4_270_660,270,Paseo Gigantes y Cabezudos,Paseo de Gigantes y Cabezudos 10,40.36005,-3.69367,,http://www.crtm.es,2,est_4_270,,0
acc_4_270_661,270,Ascensor,Paseo de Gigantes y Cabezudos 12,40.35973,-3.69366,,http://www.crtm.es,2,est_4_270,,0
par_4_271,271,VILLAVERDE BAJO CRUCE,Avda de Andalucía 38,40.35089,-3.69265,A,http://www.crtm.es,0,,Europe/Madrid,2
acc_4_271_662,271,Santiago Amón,Calle de Santiago Amón 1,40.35057,-3.69335,,http://www.crtm.es,2,est_4_271,,0
acc_4_271_663,271,Santa Petronila,Calle de Santa Petronila 3,40.35109,-3.69256,,http://www.crtm.es,2,est_4_271,,0
acc_4_271_664,271,Ascensor,Calle de Santa Petronila 7,40.35081,-3.69256,,http://www.crtm.es,2,est_4_271,,0
par_4_272,272,SAN CRISTOBAL,Avda de Andalucía 81,40.34154,-3.69318,A,http://www.crtm.es,0,,Europe/Madrid,2
acc_4_272_665,272,Moncada,Calle de Moncada 102,40.34112,-3.69249,,http://www.crtm.es,2,est_4_272,,0
acc_4_272_666,272,Avda. Andalucía pares,Avda de Andalucía SN,40.34167,-3.69312,,http://www.crtm.es,2,est_4_272,,0
acc_4_272_667,272,Ascensor,Calle de Moncada 101,40.34145,-3.69248,,http://www.crtm.es,2,est_4_272,,0
par_4_273,273,VILLAVERDE ALTO,Calle del Valle de Tobalina 56,40.34123,-3.71199,A,http://www.crtm.es,0,,Europe/Madrid,2
acc_4_273_668,273,Valle de Tobalina,Calle del Valle de Tobalina 54,40.341,-3.71271,,http://www.crtm.es,2,est_4_273,,0
acc_4_273_670,273,Ascensor,Calle del Valle de Tobalina 54,40.34104,-3.71278,,http://www.crtm.es,2,est_4_273,,0
acc_4_38_118,38,Ministerio de Justicia,Calle de San Bernardo 45,40.4242,-3.70746,,http://www.crtm.es,2,est_4_50,,0
acc_4_38_119,38,Noviciado,Calle de San Bernardo 51,40.4255,-3.70742,,http://www.crtm.es,2,est_4_50,,0
par_4_43,43,LEGAZPI,Plaza de Legazpi 2 B,40.39116,-3.69511,A,http://www.crtm.es,0,,Europe/Madrid,2
acc_4_43_127,43,Plaza de Legazpi,Plaza de Legazpi 1,40.39159,-3.69484,,http://www.crtm.es,2,est_4_43,,0
acc_4_43_128,43,Beata María Ana de Jesús,Paseo de las Delicias 130,40.39328,-3.69493,,http://www.crtm.es,2,est_4_43,,0
acc_4_43_783,43,Plaza de Legazpi esquina Bolivar,Plaza de Legazpi 2,40.39139,-3.69454,,http://www.crtm.es,2,est_4_43,,0
acc_4_43_784,43,Ascensor,Plaza de Legazpi 1,40.39147,-3.69463,,http://www.crtm.es,2,est_4_43,,0
par_4_44,44,DELICIAS,Paseo de las Delicias 60,40.3999,-3.6942,A,http://www.crtm.es,0,,Europe/Madrid,2
acc_4_44_129,44,Cáceres,Paseo de las Delicias 78,40.39861,-3.69433,,http://www.crtm.es,2,est_4_44,,0
acc_4_44_130,44,Ciudad Real,Paseo de las Delicias 60,40.39978,-3.6942,,http://www.crtm.es,2,est_4_44,,0
acc_4_44_785,44,Pº de las Delicias impares,Paseo de las Delicias 61 A,40.40024,-3.6939,,http://www.crtm.es,2,est_4_44,,0
acc_4_44_786,44,Ascensor,Paseo de las Delicias 58,40.40002,-3.69414,,http://www.crtm.es,2,est_4_44,,0
par_4_45,45,PALOS DE LA FRONTERA,Calle de Palos de la Frontera 33,40.40307,-3.69423,A,http://www.crtm.es,0,,Europe/Madrid,2
acc_4_45_131,45,Paseo de las Delicias,Calle de Palos de la Frontera 42 A,40.40293,-3.69396,,http://www.crtm.es,2,est_4_45,,0
acc_4_45_787,45,Palos de la Frontera impares,Calle de Palos de la Frontera 29,40.40316,-3.6944,,http://www.crtm.es,2,est_4_45,,0
acc_4_45_788,45,Ascensor,Calle de Palos de la Frontera 33,40.40314,-3.69414,,http://www.crtm.es,2,est_4_45,,0
par_4_46,46,EMBAJADORES,Gta de Embajadores 10,40.40513,-3.70268,A,http://www.crtm.es,0,,Europe/Madrid,2
acc_4_46_136,46,Embajadores,Gta de Embajadores 5,40.40459,-3.70251,,http://www.crtm.es,2,est_4_46,,0
acc_4_46_137,46,Ronda de Valencia,Gta de Embajadores 3,40.40508,-3.70181,,http://www.crtm.es,2,est_4_46,,0
acc_4_46_789,46,Ascensor,Gta de Embajadores 7,40.40467,-3.7029,,http://www.crtm.es,2,est_4_46,,0
par_4_47,47,LAVAPIES,Plaza de Lavapiés 7,40.40851,-3.7009,A,http://www.crtm.es,0,,Europe/Madrid,2
acc_4_47_790,47,Ascensor,Calle de Argumosa 3,40.4084,-3.70037,,http://www.crtm.es,2,est_4_47,,0
acc_4_47_791,47,Argumosa,Calle de Argumosa 1,40.40845,-3.70074,,http://www.crtm.es,2,est_4_47,,0
par_4_48,48,SOL,Plaza de la Puerta del Sol 6,40.41682,-3.70326,A,http://www.crtm.es,0,est_90_58,,1
par_4_49,49,CALLAO,Plaza del Callao 3,40.42014,-3.70566,A,http://www.crtm.es,0,,Europe/Madrid,2
acc_4_49_139,49,Centro Comercial,Calle del Carmen 28,40.41971,-3.70549,,http://www.crtm.es,2,est_4_49,,0
acc_4_49_140,49,Plaza de Callao,Plaza del Callao 1,40.42002,-3.70581,,http://www.crtm.es,2,est_4_49,,0
acc_4_49_141,49,Gran Vía,Calle  Gran Vía 39,40.42014,-3.70524,,http://www.crtm.es,2,est_4_49,,0
acc_4_49_142,49,Palacio de la Prensa,Calle  Gran Vía 46,40.42049,-3.70607,,http://www.crtm.es,2,est_4_49,,0
acc_4_49_792,49,Jacometrezo,Calle de Jacometrezo 1,40.42009,-3.70613,,http://www.crtm.es,2,est_4_49,,0
acc_4_49_793,49,Ascensor,Calle de Jacometrezo 1,40.4201,-3.70614,,http://www.crtm.es,2,est_4_49,,0
acc_4_49_794,49,Ascensor,Plaza del Callao 1,40.42013,-3.7058,,http://www.crtm.es,2,est_4_49,,0
par_4_50,50,PLAZA DE ESPAÑA,Plaza de España 1,40.42342,-3.7112,A,http://www.crtm.es,0,,Europe/Madrid,2
acc_4_50_143,50,Leganitos,Plaza de Gran Vía 73,40.42319,-3.71097,,http://www.crtm.es,2,est_4_50,,0
acc_4_50_144,50,Gran Vía,Calle  Gran Vía 80,40.42331,-3.71051,,http://www.crtm.es,2,est_4_50,,0
acc_4_50_145,50,Plaza de España,Plaza de España 18,40.42415,-3.71196,,http://www.crtm.es,2,est_4_50,,0
acc_4_50_146,50,Reyes,Calle de los Reyes 1,40.42364,-3.71067,,http://www.crtm.es,2,est_4_50,,0
acc_4_50_147,50,Princesa,Calle de la Princesa 2,40.42367,-3.71094,,http://www.crtm.es,2,est_4_50,,0
acc_4_50_148,50,Ascensor,Plaza del Conde de Toreno 1,40.42435,-3.70925,,http://www.crtm.es,2,est_4_50,,0
acc_4_50_149,50,Ascensor,Plaza del Conde de Toreno 1,40.42435,-3.70924,,http://www.crtm.es,2,est_4_50,,0
acc_4_50_795,50,Ascensor,Plaza de España 18,40.42414,-3.71182,,http://www.crtm.es,2,est_4_50,,0
par_4_51,51,VENTURA RODRIGUEZ,Calle de la Princesa 22,40.42709,-3.71341,A,http://www.crtm.es,0,,Europe/Madrid,2
acc_4_51_150,51,Princesa impares,Calle de la Princesa 23,40.42697,-3.71375,,http://www.crtm.es,2,est_4_51,,0
acc_4_51_618,51,Princesa pares,Calle de la Princesa 22,40.42718,-3.71358,,http://www.crtm.es,2,est_4_51,,0
acc_4_51_796,51,Ascensor,Calle de la Princesa 22,40.42696,-3.71342,,http://www.crtm.es,2,est_4_51,,0
par_4_52,52,ARGÜELLES,Calle de Alberto Aguilera 72,40.43066,-3.71596,A,http://www.crtm.es,0,,Europe/Madrid,0
acc_4_52_1099,52,Guzmán el Bueno - Ascensor,Calle de Alberto Aguilera 62,40.43056,-3.71442,,http://www.crtm.es,2,est_4_52,,0
acc_4_52_151,52,Princesa,Calle de la Princesa 56,40.43027,-3.71578,,http://www.crtm.es,2,est_4_52,,0
acc_4_52_152,52,Alberto Aguilera,Calle de Alberto Aguilera 70,40.43068,-3.71559,,http://www.crtm.es,2,est_4_52,,0
acc_4_52_153,52,Altamirano,Calle de la Princesa 65,40.43138,-3.71692,,http://www.crtm.es,2,est_4_52,,0
acc_4_52_154,52,Guzmán el Bueno,Calle de Alberto Aguilera 62,40.43056,-3.71435,,http://www.crtm.es,2,est_4_52,,0
acc_4_52_797,52,Alberto Aguilera - Ascensor,Calle de Alberto Aguilera 70,40.43068,-3.71556,,http://www.crtm.es,2,est_4_52,,0
par_4_53,53,MONCLOA,Plaza de la Moncloa 1,40.43502,-3.71945,A,http://www.crtm.es,0,est_90_14,,2
acc_4_53_155,53,Acceso Intercambiador Ejercito del Aire,Paseo de Moret 1,40.43473,-3.71961,,http://www.crtm.es,2,est_90_14,,0
acc_4_53_156,53,Princesa,Calle de la Princesa 96,40.43469,-3.71897,,http://www.crtm.es,2,est_90_14,,0
acc_4_53_157,53,Ascensor exterior intercambiador,Calle de la Princesa 89,40.4347,-3.71949,,http://www.crtm.es,2,est_90_14,,0
acc_4_53_579,53,Edificio de acceso intercambiador,Plaza de la Moncloa 1,40.4351,-3.71924,,http://www.crtm.es,2,est_90_14,,0
acc_4_53_798,53,Arcipreste de Hita,Calle del Arcipreste de Hita 1,40.43364,-3.71782,,http://www.crtm.es,2,est_90_14,,0
acc_4_53_807,53,Intercambiador E. del Aire,Calle de la Princesa 87,40.43381,-3.71893,,http://www.crtm.es,2,est_90_14,,0
acc_4_92_251,92,Pº Esperanza,Paseo de la Esperanza 2 A,40.40376,-3.70656,,http://www.crtm.es,2,est_4_46,,0
est_90_14,14,Intercambiador de Moncloa,Plaza de la Moncloa 1,40.43523,-3.71919,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_267,267,ALMENDRALES,Avda de Córdoba 21,40.38409,-3.69788,A,http://www.crtm.es,1,,Europe/Madrid,2
est_4_268,268,HOSPITAL 12 DE OCTUBRE,Avda de Córdoba 49,40.37503,-3.69585,A,http://www.crtm.es,1,,Europe/Madrid,2
est_4_269,269,SAN FERMIN-ORCASUR,Avda de Andalucía 9,40.36999,-3.69418,A,http://www.crtm.es,1,,Europe/Madrid,2
est_4_270,270,CIUDAD DE LOS ANGELES,Avda de Andalucía 38,40.35959,-3.69363,A,http://www.crtm.es,1,,Europe/Madrid,2
est_4_271,271,VILLAVERDE BAJO CRUCE,Avda de Andalucía 38,40.35089,-3.69265,A,http://www.crtm.es,1,,Europe/Madrid,2
est_4_272,272,SAN CRISTOBAL,Avda de Andalucía 81,40.34154,-3.69318,A,http://www.crtm.es,1,,Europe/Madrid,2
est_4_273,273,VILLAVERDE ALTO,Calle del Valle de Tobalina 56,40.34123,-3.71199,A,http://www.crtm.es,1,,Europe/Madrid,2
est_4_43,43,LEGAZPI,Plaza de Legazpi 2 B,40.39116,-3.69511,A,http://www.crtm.es,1,,Europe/Madrid,2
est_4_44,44,DELICIAS,Paseo de las Delicias 60,40.3999,-3.6942,A,http://www.crtm.es,1,,Europe/Madrid,2
est_4_45,45,PALOS DE LA FRONTERA,Calle de Palos de la Frontera 33,40.40307,-3.69423,A,http://www.crtm.es,1,,Europe/Madrid,2
est_4_46,46,EMBAJADORES,Gta de Embajadores 10,40.40513,-3.70268,A,http://www.crtm.es,1,,Europe/Madrid,2
est_4_47,47,LAVAPIES,Plaza de Lavapiés 7,40.40851,-3.7009,A,http://www.crtm.es,1,,Europe/Madrid,2
est_4_49,49,CALLAO,Plaza del Callao 3,40.42014,-3.70566,A,http://www.crtm.es,1,,Europe/Madrid,2
est_4_50,50,PLAZA DE ESPAÑA,Plaza de España 1,40.42342,-3.7112,A,http://www.crtm.es,1,,Europe/Madrid,2
est_4_51,51,VENTURA RODRIGUEZ,Calle de la Princesa 22,40.42709,-3.71341,A,http://www.crtm.es,1,,Europe/Madrid,2
est_4_52,52,ARGÜELLES,Calle de Alberto Aguilera 72,40.43066,-3.71596,A,http://www.crtm.es,1,,Europe/Madrid,0
par_4_264,264,HORTALEZA,Calle del Capitán Cortés 4,40.47537,-3.65257,A,http://www.crtm.es,0,,Europe/Madrid,2
acc_4_264_647,264,Capitán Cortés,Calle del Capitán Cortés 2,40.47488,-3.65234,,http://www.crtm.es,2,est_4_264,,0
acc_4_264_648,264,Costa del Sol,Calle de la Costa del sol 20 D,40.4742,-3.65204,,http://www.crtm.es,2,est_4_264,,0
par_4_265,265,MANOTERAS,Calle de Bacares 24,40.47687,-3.6629,A,http://www.crtm.es,0,,Europe/Madrid,2
acc_4_265_649,265,Vélez Rubio,Calle de Vélez Rubio 1 D,40.47684,-3.66285,,http://www.crtm.es,2,est_4_265,,0
acc_4_265_650,265,Ascensor,Calle de Vélez Rubio 1 D,40.47684,-3.66285,,http://www.crtm.es,2,est_4_265,,0
par_4_266,266,PINAR DE CHAMARTIN,Calle de Arturo Soria 330,40.48014,-3.66676,A,http://www.crtm.es,0,est_4_263,,2
par_4_54,54,ARGÜELLES,Calle de Alberto Aguilera 72,40.4306,-3.71596,A,http://www.crtm.es,0,est_4_52,,0
par_4_55,55,SAN BERNARDO,Gta de Ruiz Jiménez 5,40.42966,-3.70567,A,http://www.crtm.es,0,est_4_39,,0
par_4_56,56,BILBAO,Calle de Sagasta 5,40.42885,-3.70114,A,http://www.crtm.es,0,est_4_9,,0
par_4_57,57,ALONSO MARTINEZ,Plaza de Alonso Martínez 4,40.42772,-3.69594,A,http://www.crtm.es,0,,Europe/Madrid,0
acc_4_57_160,57,Santa Bárbara,Plaza de Santa Bárbara 5,40.42744,-3.69593,,http://www.crtm.es,2,est_4_57,,0
acc_4_57_161,57,Génova pares,Calle de Génova 2,40.42738,-3.69544,,http://www.crtm.es,2,est_4_57,,0
acc_4_57_162,57,Santa Engracia,Plaza de Alonso Martínez 4,40.42803,-3.6956,,http://www.crtm.es,2,est_4_57,,0
acc_4_57_163,57,Hermanos Álvarez Quintero,Calle de Sagasta 30,40.42784,-3.69707,,http://www.crtm.es,2,est_4_57,,0
par_4_58,58,COLON,Plaza de Colón 2,40.42542,-3.69101,A,http://www.crtm.es,0,,Europe/Madrid,0
acc_4_58_164,58,Génova impares,Calle de Génova 29,40.42573,-3.69167,,http://www.crtm.es,2,est_4_58,,0
acc_4_58_165,58,Génova pares,Calle de Génova 28,40.4254,-3.69167,,http://www.crtm.es,2,est_4_58,,0
par_4_59,59,SERRANO,Calle de Goya 19,40.42543,-3.68663,A,http://www.crtm.es,0,,Europe/Madrid,0
acc_4_59_167,59,Serrano,Calle de Goya 15,40.42548,-3.68761,,http://www.crtm.es,2,est_4_59,,0
acc_4_59_168,59,Goya pares,Calle de Goya 4,40.42528,-3.6876,,http://www.crtm.es,2,est_4_59,,0
acc_4_59_169,59,Goya impares,Calle de Goya 23,40.4254,-3.68608,,http://www.crtm.es,2,est_4_59,,0
acc_4_59_170,59,Goya pares,Calle de Goya 10,40.42521,-3.68608,,http://www.crtm.es,2,est_4_59,,0
par_4_60,60,VELAZQUEZ,Calle de Núñez de Balboa 33,40.42503,-3.68292,A,http://www.crtm.es,0,,Europe/Madrid,0
acc_4_60_171,60,Goya impares,Calle de Goya 41,40.42525,-3.68331,,http://www.crtm.es,2,est_4_60,,0
acc_4_60_172,60,Goya pares,Calle de Goya 20,40.42507,-3.68345,,http://www.crtm.es,2,est_4_60,,0
acc_4_60_173,60,Goya impares,Calle de Goya 53,40.42519,-3.68182,,http://www.crtm.es,2,est_4_60,,0
acc_4_60_174,60,Goya pares,Calle de Goya 32,40.42499,-3.68182,,http://www.crtm.es,2,est_4_60,,0
par_4_61,61,GOYA,Calle de Goya 68,40.42481,-3.67685,A,http://www.crtm.es,0,est_4_30,,2
par_4_62,62,LISTA,Calle del Conde de Peñalver 45,40.42917,-3.67541,A,http://www.crtm.es,0,,Europe/Madrid,0
acc_4_62_175,62,Conde de Peñalver,Calle del Conde de Peñalver 49,40.42971,-3.67542,,http://www.crtm.es,2,est_4_62,,0
acc_4_62_176,62,Conde de Peñalver,Calle del Conde de Peñalver 39,40.42856,-3.67554,,http://www.crtm.es,2,est_4_62,,0
par_4_63,63,DIEGO DE LEON,Calle de Diego de León 69,40.43468,-3.67495,A,http://www.crtm.es,0,,Europe/Madrid,0
acc_4_63_177,63,Diego de León,Calle de Diego de León 69,40.43463,-3.67509,,http://www.crtm.es,2,est_4_63,,0
acc_4_63_178,63,Francisco Silvela impares,Calle de Francisco Silvela 63,40.43481,-3.67501,,http://www.crtm.es,2,est_4_63,,0
acc_4_63_179,63,Francisco Silvela pares,Calle de Francisco Silvela 56,40.435,-3.67452,,http://www.crtm.es,2,est_4_63,,0
acc_4_63_180,63,Francisco Silvela pares,Calle  Francisco Silvela 54,40.43405,-3.6748,,http://www.crtm.es,2,est_4_63,,0
